year,region,sector,value
"2008","MD","rec",0.0403890064919273
"2008","MD","con",0.0228023421308767
"2008","MD","agr",0.0243322576627729
"2008","MD","eec",0.0199298698331223
"2008","MD","use",0.0199298698331223
"2008","MD","fnd",0.0260523506675615
"2008","MD","pub",0.0227246214277209
"2008","MD","hou",0.0227246214277209
"2008","MD","ins",0.0228032264746106
"2008","MD","tex",0.0170629379025285
"2008","MD","leg",0.0227246214277209
"2008","MD","fen",0.0260523506675615
"2008","MD","uti",0.0293236231065211
"2008","MD","nmp",0.0199298698331223
"2008","MD","brd",0.0227246214277209
"2008","MD","bnk",0.0228032264746106
"2008","MD","ore",0.0227246214277209
"2008","MD","edu",0.0196798535851297
"2008","MD","ote",0.0199298698331223
"2008","MD","man",0.0227246214277209
"2008","MD","mch",0.0199298698331223
"2008","MD","dat",0.0227246214277209
"2008","MD","amd",0.0403890064919273
"2008","MD","oil",0.0243322576627729
"2008","MD","hos",0.00980213019310099
"2008","MD","rnt",0.0227246214277209
"2008","MD","pla",0.0199298698331223
"2008","MD","fof",0.0403890064919273
"2008","MD","fin",0.0228032264746106
"2008","MD","tsv",0.0227246214277209
"2008","MD","nrs",0.0329046173782509
"2008","MD","sec",0.0228032264746106
"2008","MD","art",0.0403890064919273
"2008","MD","mov",0.0227246214277209
"2008","MD","fpd",0.0199298698331223
"2008","MD","slg",0.0260523506675615
"2008","MD","pri",0.0170629379025285
"2008","MD","grd",0.0228023421308767
"2008","MD","pip",0.0228023421308767
"2008","MD","sle",0.0260523506675615
"2008","MD","osv",0.0199298698331223
"2008","MD","trn",0.0228023421308767
"2008","MD","smn",0.0243322576627729
"2008","MD","fmt",0.0199298698331223
"2008","MD","pet",0.0199298698331223
"2008","MD","mvt",0.0199298698331223
"2008","MD","cep",0.0199298698331223
"2008","MD","wst",0.0170629379025285
"2008","MD","mot",0.0199298698331223
"2008","MD","adm",0.0227246214277209
"2008","MD","soc",0.0170629379025285
"2008","MD","alt",0.0170629379025285
"2008","MD","pmt",0.0199298698331223
"2008","MD","trk",0.0228023421308767
"2008","MD","fdd",0.0260523506675615
"2008","MD","gmt",0.0199298698331223
"2008","MD","wtt",0.0228023421308767
"2008","MD","wpd",0.0170629379025285
"2008","MD","wht",0.0199298698331223
"2008","MD","oth",0.0199298698331223
"2008","MD","wrh",0.0227246214277209
"2008","MD","ott",0.0199298698331223
"2008","MD","che",0.0199298698331223
"2008","MD","air",0.0228023421308767
"2008","MD","mmf",0.0199298698331223
"2008","MD","otr",0.0228023421308767
"2008","MD","min",0.0243322576627729
"2008","OH","ppd",0.0385406035632853
"2008","OH","res",0.0899823041064585
"2008","OH","com",0.0385239421416921
"2008","OH","amb",0.0391869254898376
"2008","OH","fbp",0.0899823041064585
"2008","OH","rec",0.0160893535506733
"2008","OH","con",0.0292067598078009
"2008","OH","agr",0.0156801418331956
"2008","OH","eec",0.0276142616684119
"2008","OH","use",0.0276142616684119
"2008","OH","fnd",0.0265405396190687
"2008","OH","pub",0.0385239421416921
"2008","OH","hou",0.0385239421416921
"2008","OH","fbt",0.0899823041064585
"2008","OH","ins",0.0313983293313908
"2008","OH","tex",0.0385406035632853
"2008","OH","leg",0.0385239421416921
"2008","OH","fen",0.0265405396190687
"2008","OH","uti",0.00124231212665357
"2008","OH","nmp",0.0276142616684119
"2008","OH","brd",0.0385239421416921
"2008","OH","bnk",0.0313983293313908
"2008","OH","ore",0.0385239421416921
"2008","OH","edu",0.0360249398483804
"2008","OH","ote",0.0276142616684119
