year,region,hh,value
"2016","AK","hh2",1.74073415620676
"2016","AK","hh3",3.12824246541247
"2016","AK","hh4",4.66647555610657
"2016","AK","hh5",21.6959991675352
"2016","WV","hh1",2.99943214601483
"2016","WV","hh2",6.17703940990015
"2016","WV","hh3",6.43416648983879
"2016","WV","hh4",13.8150802966281
"2016","WV","hh5",24.4258064924474
"2016","AZ","hh1",8.61886320979047
"2016","AZ","hh2",20.4178953438754
"2016","AZ","hh3",30.2454673370793
"2016","AZ","hh4",55.0957450578483
"2016","AZ","hh5",100.134432684134
"2016","NH","hh1",0.99616529182243
"2016","NH","hh2",3.45064788890311
"2016","NH","hh3",5.06271102201085
"2016","NH","hh4",11.9599632818178
"2016","NH","hh5",39.7435199548259
"2016","OK","hh1",5.39661179138587
"2016","OK","hh2",13.4639909451365
"2016","OK","hh3",15.5275470386722
"2016","OK","hh4",31.1551066972591
"2016","OK","hh5",49.5638987281592
"2016","NE","hh1",2.19920592133091
"2016","NE","hh2",6.09789541393345
"2016","NE","hh3",8.5851969289647
"2016","NE","hh4",18.2572434840692
"2016","NE","hh5",32.0933145578227
"2016","KY","hh1",6.66642849971087
"2016","KY","hh2",18.0177421678411
"2016","KY","hh3",16.5008745897244
"2016","KY","hh4",35.9904416135074
"2016","KY","hh5",53.0804065820138
"2016","NM","hh1",4.26024103673804
"2016","NM","hh2",7.8740777557583
"2016","NM","hh3",8.30951532534979
"2016","NM","hh4",12.7104401049898
"2016","NM","hh5",33.3308556137456
"2016","IL","hh1",14.9168140160344
"2016","IL","hh2",41.7007806582139
"2016","IL","hh3",46.1444194746964
"2016","IL","hh4",134.166670168331
"2016","IL","hh5",259.785944208134
"2016","NC","hh1",12.7116376915611
"2016","NC","hh2",33.8889520249623
"2016","NC","hh3",41.662688441834
"2016","NC","hh4",95.0198467392891
"2016","NC","hh5",124.432325106314
"2016","VA","hh1",10.271501511117
"2016","VA","hh2",25.406464277264
"2016","VA","hh3",26.7272937507515
"2016","VA","hh4",99.0505627525807
"2016","VA","hh5",177.990890777616
"2016","CT","hh1",3.53789107914021
"2016","CT","hh2",8.310862091768
"2016","CT","hh3",11.0540221509221
"2016","CT","hh4",38.2638214781245
"2016","CT","hh5",102.539288478009
"2016","MI","hh1",11.695461899013
"2016","MI","hh2",37.2614119424526
"2016","MI","hh3",48.1217250074507
"2016","MI","hh4",101.386106495822
"2016","MI","hh5",146.280755870059
"2016","DE","hh1",0.900340283660556
"2016","DE","hh2",2.98990576220047
"2016","DE","hh3",3.77919077070633
"2016","DE","hh4",8.17862515290616
"2016","DE","hh5",22.3711549641406
"2016","HI","hh1",1.75367150574496
"2016","HI","hh2",3.4443874339097
"2016","HI","hh3",4.79542352488262
"2016","HI","hh4",12.564735237749
"2016","HI","hh5",35.5033809772631
"2016","GA","hh1",12.6361732059116
"2016","GA","hh2",35.8372226909533
"2016","GA","hh3",38.5959199177121
"2016","GA","hh4",99.5360565585889
"2016","GA","hh5",145.46585046173
"2016","CA","hh1",41.1088784428755
"2016","CA","hh2",110.726750825947
"2016","CA","hh3",138.601355768047
"2016","CA","hh4",380.851296809546
"2016","CA","hh5",903.159575159798
"2016","ME","hh1",2.18533555410389
"2016","ME","hh2",4.64633432343836
"2016","ME","hh3",5.49378746369551
"2016","ME","hh4",6.91641448505414
"2016","ME","hh5",30.3942729309358
"2016","MA","hh1",7.16069136118213
"2016","MA","hh2",17.1164885629386
"2016","MA","hh3",21.4892927169432
"2016","MA","hh4",86.9396932464481
"2016","MA","hh5",200.785719336099
"2016","MS","hh1",5.26773595171946
"2016","MS","hh2",10.0625767080821
"2016","MS","hh3",10.7046643557294
"2016","MS","hh4",21.0576209288571
"2016","MS","hh5",31.2108554164727
"2016","WA","hh1",6.89646722186115
"2016","WA","hh2",21.1763919514254
"2016","WA","hh3",26.2996306246242
"2016","WA","hh4",73.3028119810444
"2016","WA","hh5",161.74459587981
"2016","TX","hh1",31.2067288672669
"2016","TX","hh2",89.307914030434
"2016","TX","hh3",106.6246236485
"2016","TX","hh4",276.097290404361
"2016","TX","hh5",425.202278362191
"2016","AL","hh1",6.90848954463178
"2016","AL","hh2",16.9814452351081
"2016","AL","hh3",16.5190238626489
"2016","AL","hh4",36.1448816104053
"2016","AL","hh5",61.1668440505922
"2016","NV","hh1",4.3721218039542
"2016","NV","hh2",10.9854533035354
"2016","NV","hh3",11.6045541773921
"2016","NV","hh4",25.914710556835
"2016","NV","hh5",55.3537474332797
"2016","SD","hh1",1.19938809934634
"2016","SD","hh2",2.65505484786866
"2016","SD","hh3",3.65739137990748
"2016","SD","hh4",6.82113437646682
"2016","SD","hh5",18.6294156077889
"2016","MN","hh1",5.07844466608193
"2016","MN","hh2",15.5483278865144
"2016","MN","hh3",22.2260055329735
"2016","MN","hh4",67.5891731224507
"2016","MN","hh5",121.256002481057
"2016","VT","hh1",0.758750265476421
"2016","VT","hh2",1.96136241038472
"2016","VT","hh3",3.28123544986262
"2016","VT","hh4",3.31384201857457
"2016","VT","hh5",16.1246295200003
"2016","MO","hh1",7.59725145237088
"2016","MO","hh2",20.0152786028982
"2016","MO","hh3",30.6681691561321
"2016","MO","hh4",59.4742708598112
"2016","MO","hh5",86.4926605373478
"2016","IN","hh1",7.64110947519717
"2016","IN","hh2",21.0372503493422
"2016","IN","hh3",23.570902676741
"2016","IN","hh4",72.3153376358834
"2016","IN","hh5",85.2692497204523
"2016","LA","hh1",7.67325266721258
"2016","LA","hh2",15.6537987518292
"2016","LA","hh3",15.341829556249
"2016","LA","hh4",43.869855863894
"2016","LA","hh5",58.5395890752681
"2016","KS","hh1",3.15874728176453
"2016","KS","hh2",9.57221287170369
"2016","KS","hh3",12.0017585241883
"2016","KS","hh4",23.9202528931614
"2016","KS","hh5",45.7149633897173
"2016","AR","hh1",4.34126692630103
"2016","AR","hh2",11.5459125264127
"2016","AR","hh3",12.3341209746664
"2016","AR","hh4",19.6886464106364
"2016","AR","hh5",37.7000816931293
"2016","NY","hh1",31.6162328123932
"2016","NY","hh2",68.4053955528975
"2016","NY","hh3",78.4534684254932
"2016","NY","hh4",198.159055611331
"2016","NY","hh5",497.756114758289
"2016","OR","hh1",5.71769768266555
"2016","OR","hh2",14.184312289541
"2016","OR","hh3",17.9582560037557
"2016","OR","hh4",35.5269966680641
"2016","OR","hh5",73.4226277423938
"2016","ND","hh1",0.859688639039934
"2016","ND","hh2",2.74325610181568
"2016","ND","hh3",3.43997630238058
"2016","ND","hh4",6.56394426209761
"2016","ND","hh5",17.2017557817443
"2016","SC","hh1",6.13420720153636
"2016","SC","hh2",16.448291701309
"2016","SC","hh3",18.6930990447265
"2016","SC","hh4",45.0756447043616
"2016","SC","hh5",62.2034811401234
"2016","ID","hh1",1.80550978132125
"2016","ID","hh2",5.97769190671823
"2016","ID","hh3",7.91212238074303
"2016","ID","hh4",9.78990195362008
"2016","ID","hh5",27.3301201160626
"2016","NJ","hh1",10.6156229495656
"2016","NJ","hh2",25.9817355058487
"2016","NJ","hh3",30.0447872805973
"2016","NJ","hh4",93.5380011567478
"2016","NJ","hh5",244.613933329324
"2016","UT","hh1",2.43579211526552
"2016","UT","hh2",7.09622846192797
"2016","UT","hh3",12.8109588699846
"2016","UT","hh4",21.1460035943627
"2016","UT","hh5",53.4132137491986
"2016","MT","hh1",1.34684370564057
"2016","MT","hh2",3.71441233626034
"2016","MT","hh3",4.80864342815911
"2016","MT","hh4",6.21308628915918
"2016","MT","hh5",21.1295799265809
"2016","DC","hh1",0.840494158857113
"2016","DC","hh2",1.73024784106587
"2016","DC","hh3",2.31487687297294
"2016","DC","hh4",5.24022884611958
"2016","DC","hh5",32.31988843805
"2016","PA","hh1",15.3003202565011
"2016","PA","hh2",39.8756336387958
"2016","PA","hh3",58.566558463553
"2016","PA","hh4",152.898155463146
"2016","PA","hh5",216.233912163556
"2016","WY","hh1",0.679893391260636
"2016","WY","hh2",2.07288128718507
"2016","WY","hh3",2.7152575114041
"2016","WY","hh4",3.19786275390429
"2016","WY","hh5",12.3835442079955
"2016","CO","hh1",6.03650246783307
"2016","CO","hh2",17.7472599268403
"2016","CO","hh3",22.1835311465715
"2016","CO","hh4",58.7670126125243
"2016","CO","hh5",108.572589571296
"2017","IA","hh1",3.5334569897488
"2017","IA","hh2",8.60619410488008
"2017","IA","hh3",13.1707628721739
"2017","IA","hh4",37.0975600268095
"2017","IA","hh5",43.5479388967897
"2017","FL","hh1",28.4648434342056
"2017","FL","hh2",76.2361984654629
"2017","FL","hh3",86.6260583327465
"2017","FL","hh4",201.16858247705
"2017","FL","hh5",387.936746782967
"2017","MD","hh1",5.46981965834723
"2017","MD","hh2",14.8613332310275
"2017","MD","hh3",20.3561500210795
"2017","MD","hh4",65.7383122616712
"2017","MD","hh5",149.073647079834
"2017","OH","hh1",21.021193795397
"2017","OH","hh2",39.8253375931593
"2017","OH","hh3",47.2222665224395
"2017","OH","hh4",133.620934721648
"2017","OH","hh5",178.563562193369
"2017","TN","hh1",7.82023749937136
"2017","TN","hh2",25.38062436633
"2017","TN","hh3",25.0774949459355
"2017","TN","hh4",52.191278544746
"2017","TN","hh5",102.1410589854
"2017","WI","hh1",6.72381447409206
"2017","WI","hh2",17.939331068874
"2017","WI","hh3",24.799363117361
"2017","WI","hh4",60.2826284402425
"2017","WI","hh5",100.307301291281
"2017","RI","hh1",1.27033461525477
"2017","RI","hh2",2.81072193090264
"2017","RI","hh3",4.11186245620495
"2017","RI","hh4",5.23655922788477
"2017","RI","hh5",28.6731397719275
"2017","AK","hh1",0.674054149625289
"2017","AK","hh2",1.97231297938892
"2017","AK","hh3",2.56088328791776
"2017","AK","hh4",7.01293707207995
"2017","AK","hh5",21.0123494934313
"2017","WV","hh1",4.09959639482773
"2017","WV","hh2",7.53125571403138
"2017","WV","hh3",7.16886948563836
"2017","WV","hh4",13.3784502097135
"2017","WV","hh5",23.3029098111607
"2017","AZ","hh1",7.96275542516879
"2017","AZ","hh2",22.1205187568489
"2017","AZ","hh3",28.8078309826176
"2017","AZ","hh4",72.0964281813308
"2017","AZ","hh5",96.1966197839058
"2017","NH","hh1",1.09101187281635
